State,Year,Month,Megawatthours,Temp,Count,price
SC,2008,11,-3.16E-07,-0.090706923,-8.91E-07,-0.181505349
SC,2008,12,6.23E-07,0.004149441,1.90E-08,0.160174909
SC,2009,1,5.39E-07,-0.05665592,-6.33E-07,1.478084476
SC,2009,2,-7.86E-07,0.019553466,-3.67E-07,0.160174909
SC,2009,3,-2.57E-07,0.05765816,-4.26E-07,-0.718431469
SC,2009,4,-8.33E-07,0.060090374,-3.30E-07,-0.962488796
SC,2009,5,8.33E-07,0.073062185,-4.66E-07,0.843535426
SC,2009,6,1.52E-06,0.064954803,6.66E-08,1.185215684
SC,2009,7,8.60E-07,-0.003147202,-2.69E-07,0.599478098
SC,2009,8,5.78E-08,0.007392394,-9.76E-07,-0.913677331
SC,2009,9,-1.39E-06,-0.051791492,-9.55E-08,-0.8160544
SC,2009,10,-1.10E-06,-0.095571352,-5.01E-07,-0.132693884
SC,2009,11,-4.93E-07,-0.055845182,-6.56E-07,0.013740513
SC,2009,12,1.34E-06,-0.08746397,-8.10E-08,-1.597037847
SC,2010,1,1.42E-06,-0.035576728,-2.68E-06,1.819764735
SC,2010,2,-1.12E-06,0.002527965,-4.76E-07,-0.132693884
SC,2010,3,-3.72E-07,0.087655472,3.00E-07,-4.867406032
SC,2010,4,-1.12E-06,0.098195068,-7.40E-07,2.649559647
SC,2010,5,9.45E-07,0.069008494,-2.66E-07,0.550666633
SC,2010,6,1.84E-06,0.068197756,1.11E-06,2.551936716
SC,2010,7,8.75E-07,0.002527965,2.39E-07,1.234027149
SC,2010,8,8.79E-08,-0.007200893,-9.14E-07,-0.230316814
SC,2010,9,-1.35E-06,-0.042062634,-6.00E-07,-1.694660778
SC,2010,10,-1.81E-06,-0.100435781,-3.88E-09,-1.645849313
SC,2010,11,-3.68E-07,-0.085842494,-1.02E-06,0.25779784
SC,2010,12,2.01E-06,-0.128811617,-1.57E-06,0.745912495
SC,2011,1,5.17E-07,0.017121252,-2.17E-07,-0.083882418
SC,2011,2,-1.81E-06,0.077926614,-3.14E-07,-0.083882418
SC,2011,3,-4.79E-07,0.042254135,-2.48E-07,-0.864865865
SC,2011,4,-1.01E-07,0.073062185,-4.74E-07,-0.230316814
SC,2011,5,8.84E-07,0.049550778,-5.43E-07,1.234027149
SC,2011,6,1.46E-06,0.075494399,1.44E-07,1.478084476
SC,2011,7,9.57E-07,0.014689038,1.18E-07,1.234027149
SC,2011,8,1.23E-07,-0.01287606,-6.22E-07,-0.523185607
SC,2011,9,-1.79E-06,-0.060709611,2.00E-08,0.160174909
SC,2011,10,-1.46E-06,-0.107732424,-1.28E-06,-3.305439138
SC,2011,11,-3.29E-07,-0.047737801,-5.48E-07,0.843535426
SC,2011,12,7.07E-07,-0.038819681,-1.42E-07,0.25779784
SC,2012,1,5.53E-07,-0.020983441,-1.08E-06,0.208986375
SC,2012,2,-8.89E-07,0.017121252,-8.58E-08,0.160174909
SC,2012,3,-8.96E-08,0.100627282,-1.72E-07,-0.181505349
SC,2012,4,-1.93E-07,0.006581656,-4.80E-07,-1.35298052
SC,2012,5,9.98E-07,0.067387018,-4.26E-08,0.355420771
SC,2012,6,5.74E-07,0.015499776,-3.17E-07,3.918657749
SC,2012,7,1.68E-06,0.063333327,-2.28E-07,-0.571997073
SC,2012,8,-5.27E-07,-0.040441157,-2.29E-07,0.843535426
SC,2012,9,-1.40E-06,-0.037198205,-8.46E-07,-1.499414916
SC,2012,10,-8.62E-07,-0.081788803,-1.83E-07,-3.451873534
SC,2012,11,-2.67E-07,-0.106921686,-5.42E-07,1.966199131
SC,2012,12,4.35E-07,0.00496018,-5.28E-07,0.648289564
SC,2013,1,6.75E-07,-0.012065322,2.27E-06,-0.913677331
SC,2013,2,-7.51E-07,-0.030712299,-2.08E-07,-0.035070953
SC,2013,3,4.34E-07,0.013067561,-2.62E-07,-1.011300262
SC,2013,4,-8.82E-07,0.109545402,-2.87E-05,-0.8160544
SC,2013,5,3.60E-07,0.045497088,2.83E-05,1.380461546
SC,2013,6,1.28E-06,0.075494399,-4.49E-07,2.893616975
SC,2013,7,1.08E-06,0.009824609,1.18E-07,0.160174909
SC,2013,8,-1.56E-07,-0.01287606,-1.49E-07,-0.669620003
SC,2013,9,-9.40E-07,-0.033144514,-6.43E-07,-0.571997073
SC,2013,10,-1.03E-06,-0.076924374,-3.49E-07,-2.329209829
SC,2013,11,-1.88E-07,-0.104489472,-5.11E-07,0.25779784
SC,2013,12,4.09E-07,-0.014497536,-3.09E-07,2.063822062
SC,2014,1,1.84E-06,-0.084221018,-3.13E-06,1.33165008
SC,2014,2,-1.58E-06,0.067387018,-5.62E-07,-0.669620003
SC,2014,3,3.39E-08,0.013067561,-2.02E-07,-0.864865865
SC,2014,4,-1.12E-06,0.106302449,-3.52E-07,-0.718431469
SC,2014,5,9.94E-07,0.06657628,-2.89E-07,0.25779784
SC,2014,6,1.18E-06,0.052793731,2.45E-07,2.112633527
SC,2014,7,6.36E-07,0.00496018,5.81E-07,1.087592753
SC,2014,8,6.67E-08,-0.008822369,-2.95E-07,-1.255357589
SC,2014,9,-9.89E-07,-0.033955252,-4.44E-07,-1.060111727
SC,2014,10,-1.30E-06,-0.076924374,-1.84E-07,-1.88990664
SC,2014,11,3.25E-08,-0.128811617,-5.27E-07,0.306609306
SC,2014,12,5.97E-07,-0.002336464,-1.20E-07,0.062551978
SC,2015,1,9.02E-07,-0.045305586,-4.68E-07,0.404232236
SC,2015,2,-5.43E-07,-0.024226394,-2.46E-07,0.648289564
SC,2015,3,-6.42E-07,0.123327951,2.06E-08,-1.108923193
SC,2015,4,-1.00E-06,0.06657628,-3.49E-07,-1.938718105
SC,2015,5,1.11E-06,0.053604469,-2.32E-07,1.038781287
SC,2015,6,1.58E-06,0.07062997,3.29E-08,2.356690855
SC,2015,7,9.53E-07,0.012256823,-4.11E-08,0.989969822
SC,2015,8,-3.00E-07,-0.023415656,-3.29E-07,-0.425562676
SC,2015,9,-1.54E-06,-0.04368411,-3.45E-07,-0.718431469
SC,2015,10,-1.18E-06,-0.090706923,-2.61E-07,-3.061381811
SD,2007,2,-2.54E-08,-0.041251895,-3.32E-07,-0.083882418
SD,2007,3,-1.06E-07,0.201158814,-2.94E-07,1.136404218
SD,2007,4,-9.69E-08,0.020364205,-7.74E-07,-0.132693884
SD,2007,5,-1.48E-08,0.137110499,-1.05E-07,0.404232236
SD,2007,6,6.47E-08,0.064954803,-5.95E-07,1.234027149
SD,2007,7,2.00E-07,0.065765542,-4.77E-07,0.697101029
SD,2007,8,3.14E-08,-0.042873372,-4.16E-07,-0.327939745
SD,2007,9,-1.85E-07,-0.072870684,-5.10E-07,0.208986375
SD,2007,10,-7.12E-08,-0.102057257,-6.78E-07,-0.913677331
SD,2007,11,4.68E-08,-0.125568664,-1.51E-07,-0.962488796
SD,2007,12,1.94E-07,-0.12719014,-6.38E-07,-0.767242934
SD,2008,1,9.27E-08,-0.027469347,9.08E-06,-0.230316814
SD,2008,2,-6.73E-09,0.021985681,-1.31E-07,0.306609306
SD,2008,3,-1.07E-07,0.104680973,-5.41E-07,0.062551978
SD,2008,4,-9.81E-08,0.078737352,-7.03E-07,0.355420771
SD,2008,5,-5.82E-08,0.086844734,-6.75E-08,1.33165008
SD,2008,6,-8.67E-09,0.086033995,-7.74E-07,0.745912495
SD,2008,7,1.79E-07,0.07062997,-1.61E-07,0.208986375
SD,2008,8,6.53E-08,-0.013686798,-2.47E-07,-0.230316814
SD,2008,9,-1.84E-07,-0.089896185,-8.20E-07,0.599478098
SD,2008,10,-5.42E-08,-0.107732424,-1.98E-07,-0.669620003
SD,2008,11,9.69E-08,-0.106921686,-7.83E-07,-1.645849313
SD,2008,12,2.03E-07,-0.164484096,-5.82E-07,-0.962488796
SD,2009,1,1.23E-07,0.019553466,-2.13E-07,0.160174909
SD,2009,2,-1.29E-07,0.052793731,-8.30E-07,0.599478098
SD,2009,3,-7.35E-08,0.051982993,-1.94E-07,-0.035070953
SD,2009,4,-1.01E-07,0.098195068,-5.46E-07,0.25779784
SD,2009,5,-9.06E-08,0.107923926,-2.71E-07,1.429273011
SD,2009,6,3.26E-08,0.058468898,-7.05E-07,0.648289564
SD,2009,7,1.09E-07,0.036578968,-7.44E-08,0.25779784
SD,2009,8,3.17E-08,-0.005579416,-6.54E-07,-0.425562676
SD,2009,9,-9.55E-08,-0.037198205,-6.05E-07,-0.230316814
SD,2009,10,-1.30E-08,-0.192049193,-1.62E-07,-0.767242934
SD,2009,11,4.16E-08,0.002527965,-8.22E-07,-0.767242934
SD,2009,12,2.55E-07,-0.216371338,-1.87E-07,-0.620808538
SD,2010,1,1.28E-07,0.00901387,-8.80E-07,-0.620808538
SD,2010,2,-1.63E-07,-0.003147202,-3.22E-07,0.892346891
SD,2010,3,-5.27E-08,0.174404455,-3.11E-07,0.25779784
SD,2010,4,-1.33E-07,0.103870235,-5.70E-07,0.989969822
SD,2010,5,-7.16E-08,0.038200444,-4.21E-07,1.624518873
SD,2010,6,6.98E-08,0.093330639,-4.73E-07,1.185215684
SD,2010,7,1.71E-07,0.051172255,-3.72E-07,0.745912495
SD,2010,8,5.10E-08,0.008203132,-4.43E-07,-0.620808538
SD,2010,9,-1.72E-07,-0.119082759,-4.83E-07,-0.523185607
SD,2010,10,-1.08E-07,-0.062331088,-6.23E-07,-1.011300262
SD,2010,11,8.17E-08,-0.159619667,-5.14E-07,-1.206546123
SD,2010,12,2.74E-07,-0.118272021,-3.93E-07,-0.8160544
SD,2011,1,1.01E-07,-0.039630419,-3.69E-07,-0.181505349
SD,2011,2,-1.11E-07,0.025228634,-5.15E-07,-0.230316814
SD,2011,3,-3.38E-08,0.087655472,-3.13E-07,0.453043702
SD,2011,4,-1.31E-07,0.126570903,-5.94E-07,0.355420771
SD,2011,5,-8.51E-08,0.078737352,-3.96E-07,1.038781287
SD,2011,6,2.14E-08,0.093330639,-4.19E-07,2.210256458
SD,2011,7,1.86E-07,0.089276948,-4.84E-07,0.062551978
SD,2011,8,9.31E-08,-0.036387466,-3.90E-07,-0.913677331
SD,2011,9,-1.86E-07,-0.09638209,-5.01E-07,0.208986375
SD,2011,10,-1.01E-07,-0.071249207,-5.41E-07,-0.913677331
SD,2011,11,5.60E-08,-0.138540474,-5.19E-07,-1.060111727
SD,2011,12,1.83E-07,-0.063141826,-4.57E-07,-0.571997073
SD,2012,1,6.24E-08,-0.01287606,-5.60E-07,0.453043702
SD,2012,2,-6.00E-08,0.000906489,-4.28E-07,0.453043702
SD,2012,3,-5.48E-08,0.171161502,-4.28E-07,0.208986375
SD,2012,4,-1.20E-07,0.024417895,1.90E-07,0.501855167
SD,2012,5,-3.77E-08,0.064144065,-1.07E-06,0.989969822
SD,2012,6,1.09E-07,0.096573592,-5.15E-07,0.160174909
SD,2012,7,2.52E-07,0.065765542,-4.25E-07,1.234027149
SD,2012,8,-4.06E-08,-0.063952564,-3.86E-07,-0.230316814
SD,2012,9,-1.70E-07,-0.069627731,-5.62E-07,0.25779784
SD,2012,10,-1.08E-07,-0.139351213,-4.04E-07,-1.401791985
SD,2012,11,6.55E-08,-0.088274709,-6.14E-07,-1.35298052
SD,2012,12,1.59E-07,-0.110975377,-4.55E-07,-0.718431469
SD,2013,1,1.64E-07,-0.017740489,-3.86E-07,0.306609306
SD,2013,2,-1.20E-07,0.034146753,-6.04E-07,0.648289564
SD,2013,3,-2.11E-08,0.033336015,-4.71E-07,0.208986375
SD,2013,4,-8.21E-08,0.069819232,-4.14E-07,-0.376751211
SD,2013,5,-1.08E-07,0.152514524,-3.96E-07,2.112633527
SD,2013,6,2.52E-09,0.074683661,-4.71E-07,1.282838615
SD,2013,7,2.05E-07,0.051172255,-3.71E-07,0.941158356
SD,2013,8,2.72E-08,-0.003147202,-4.85E-07,-0.230316814
SD,2013,9,-4.92E-08,-0.048548539,-5.36E-07,-0.669620003
SD,2013,10,-1.19E-07,-0.17583443,-4.33E-07,-1.450603451
SD,2013,11,8.00E-08,-0.100435781,-6.14E-07,-1.548226382
SD,2013,12,2.60E-07,-0.152323023,-4.45E-07,-0.669620003
SD,2014,1,9.07E-08,0.037389706,-5.02E-07,-0.27912828
SD,2014,2,-1.21E-07,-0.037198205,-4.87E-07,1.136404218
SD,2014,3,-5.92E-08,0.124138689,-4.24E-07,-0.035070953
SD,2014,4,-1.52E-07,0.111977617,-6.04E-07,0.160174909
SD,2014,5,-9.86E-08,0.09738433,-2.12E-07,0.989969822
SD,2014,6,3.71E-08,0.068197756,-6.29E-07,1.722141804
SD,2014,7,1.10E-07,0.041443397,-3.49E-07,0.599478098
SD,2014,8,6.91E-08,-0.003147202,-3.38E-07,-1.011300262
SD,2014,9,-1.36E-07,-0.072870684,-5.95E-07,-0.230316814
SD,2014,10,-3.44E-08,-0.084221018,-3.29E-07,-0.962488796
SD,2014,11,9.16E-08,-0.201778051,-5.76E-07,-1.108923193
SD,2014,12,1.87E-07,-0.01287606,-4.04E-07,-0.571997073
SD,2015,1,8.41E-08,-0.013686798,-7.47E-07,1.136404218
SD,2015,2,-1.29E-07,-0.027469347,-4.67E-07,0.550666633
SD,2015,3,-7.87E-08,0.156568215,-2.41E-07,-1.060111727
SD,2015,4,-1.35E-07,0.069008494,-6.69E-07,1.33165008
SD,2015,5,-7.18E-08,0.047929302,-4.19E-07,0.453043702
SD,2015,6,1.12E-07,0.11035614,-4.07E-07,0.404232236
SD,2015,7,1.79E-07,0.034957491,-4.52E-07,1.8685762
SD,2015,8,2.09E-08,-0.020172703,-4.47E-07,-0.083882418
SD,2015,9,-1.44E-07,-0.033144514,-4.49E-07,-0.669620003
SD,2015,10,-7.95E-08,-0.117461282,-4.85E-07,-0.767242934
TN,2007,2,9.44E-07,-0.036387466,-3.64E-08,-0.181505349
TN,2007,3,-1.20E-06,0.164675597,-1.88E-08,-0.083882418
TN,2007,4,-8.80E-07,-0.011254584,-4.24E-07,0.453043702
TN,2007,5,1.01E-07,0.107923926,9.14E-07,0.208986375
TN,2007,6,1.47E-06,0.051172255,-1.25E-06,0.160174909
TN,2007,7,1.43E-06,0.006581656,-1.94E-07,-0.132693884
TN,2007,8,8.11E-07,0.050361516,2.05E-07,0.013740513
TN,2007,9,3.06E-07,-0.079356589,-6.61E-07,-0.8160544
TN,2007,10,-2.60E-06,-0.080978065,-4.68E-07,1.282838615
TN,2007,11,-1.24E-06,-0.123136449,-5.57E-07,-0.230316814
TN,2007,12,7.90E-07,-0.031523038,-6.68E-07,-0.083882418
TN,2008,1,8.53E-07,-0.067195517,9.70E-05,0.208986375
TN,2008,2,9.30E-08,0.045497088,4.14E-07,-0.376751211
TN,2008,3,-9.02E-07,0.051982993,-3.47E-07,0.208986375
TN,2008,4,-1.04E-06,0.06657628,-7.36E-07,2.698371113
TN,2008,5,-3.26E-07,0.060090374,-3.75E-07,0.25779784
TN,2008,6,1.77E-06,0.084412519,2.58E-07,1.234027149
TN,2008,7,1.29E-06,0.009824609,-3.39E-07,0.648289564
TN,2008,8,2.12E-07,-0.014497536,-1.08E-07,-0.523185607
TN,2008,9,-5.77E-07,-0.033955252,-3.04E-07,-0.425562676
TN,2008,10,-1.76E-06,-0.109353901,-1.30E-06,4.846075593
TN,2008,11,-6.37E-07,-0.104489472,-5.41E-07,-0.083882418
TN,2008,12,1.22E-06,-0.040441157,-7.79E-07,0.355420771
TN,2009,1,2.34E-07,-0.042873372,-7.16E-07,-0.718431469
TN,2009,2,-2.73E-07,0.055225945,9.81E-08,-0.230316814
TN,2009,3,-1.25E-06,0.063333327,-1.63E-07,0.404232236
TN,2009,4,-1.05E-06,0.054415207,-1.08E-06,-2.133963967
TN,2009,5,6.77E-08,0.073062185,-9.94E-08,-0.083882418
TN,2009,6,1.20E-06,0.073062185,-4.59E-07,0.208986375
TN,2009,7,1.63E-06,-0.016929751,-2.32E-07,-1.450603451
TN,2009,8,-1.19E-07,0.008203132,8.03E-08,0.208986375
TN,2009,9,-4.95E-07,-0.036387466,-7.75E-07,-0.8160544
TN,2009,10,-1.64E-06,-0.118272021,-1.00E-06,-0.767242934
TN,2009,11,-6.46E-07,-0.047737801,-7.20E-07,-1.597037847
TN,2009,12,1.38E-06,-0.103678734,-4.05E-07,-0.27912828
TN,2010,1,2.58E-06,-0.042873372,-3.30E-07,-1.450603451
TN,2010,2,-9.83E-07,0.005770918,2.58E-07,-0.327939745
TN,2010,3,-8.19E-07,0.107923926,5.00E-08,0.892346891
TN,2010,4,-1.55E-06,0.109545402,-9.93E-07,1.819764735
TN,2010,5,-2.46E-07,0.064954803,-3.30E-07,0.892346891
TN,2010,6,2.21E-06,0.073872923,-8.04E-07,1.624518873
TN,2010,7,2.09E-06,0.009824609,7.55E-07,1.136404218
TN,2010,8,4.74E-07,-0.001525726,-3.45E-07,-0.376751211
TN,2010,9,-1.38E-06,-0.068006255,-6.44E-07,0.208986375
TN,2010,10,-2.62E-06,-0.102057257,-1.37E-06,1.478084476
TN,2010,11,-8.77E-07,-0.077735113,-7.20E-07,-1.548226382
TN,2010,12,2.15E-06,-0.140161951,-9.22E-07,-1.157734658
TN,2011,1,1.92E-06,0.008203132,-9.62E-08,0.160174909
TN,2011,2,-1.53E-06,0.073062185,-6.92E-08,-0.132693884
TN,2011,3,-1.62E-06,0.059279636,-2.40E-08,0.843535426
TN,2011,4,-5.26E-07,0.082791043,-7.81E-07,-1.011300262
TN,2011,5,-1.74E-07,0.036578968,-3.85E-07,0.208986375
TN,2011,6,2.12E-06,0.086033995,3.00E-07,2.356690855
TN,2011,7,1.56E-06,0.02685011,-7.10E-07,1.478084476
TN,2011,8,7.55E-07,-0.019361965,1.67E-07,-0.27912828
TN,2011,9,-1.84E-06,-0.080167327,-1.00E-06,0.062551978
TN,2011,10,-2.46E-06,-0.093139138,-1.05E-06,-2.96375888
TN,2011,11,-1.38E-07,-0.048548539,-6.90E-07,-1.304169054
TN,2011,12,9.57E-07,-0.068006255,-6.99E-07,1.819764735
TN,2012,1,7.62E-07,-0.004768678,8.59E-08,-1.206546123
TN,2012,2,-6.79E-07,0.015499776,-1.19E-06,-1.157734658
TN,2012,3,-7.49E-07,0.122517213,9.02E-07,-0.230316814
TN,2012,4,-4.07E-07,9.58E-05,-3.30E-07,-0.132693884
TN,2012,5,5.95E-07,0.082791043,-1.84E-07,0.404232236
TN,2012,6,1.32E-06,0.024417895,-3.12E-08,2.893616975
TN,2012,7,2.08E-06,0.054415207,-9.89E-08,0.501855167
TN,2012,8,-1.16E-07,-0.041251895,1.71E-07,-1.060111727
TN,2012,9,-1.62E-06,-0.054223706,-1.33E-06,0.843535426
TN,2012,10,-2.12E-06,-0.102057257,-8.03E-07,-2.42683276
TN,2012,11,-1.35E-07,-0.089896185,-5.72E-07,-0.035070953
TN,2012,12,7.06E-07,-0.003147202,-7.54E-07,1.8685762
TN,2013,1,1.67E-06,-0.038819681,-4.66E-07,-1.841095174
TN,2013,2,-9.77E-07,-0.003147202,-2.02E-06,-2.036341036
TN,2013,3,-3.95E-08,0.013878299,2.28E-06,0.550666633
TN,2013,4,-5.44E-07,0.112788355,-2.71E-07,-0.962488796
TN,2013,5,-5.78E-07,0.064954803,1.09E-07,0.306609306
TN,2013,6,1.29E-06,0.073062185,-4.76E-07,3.47935456
TN,2013,7,1.26E-06,0.003338703,2.74E-07,0.501855167
TN,2013,8,5.49E-08,-0.002336464,-3.10E-07,-0.864865865
TN,2013,9,-2.77E-07,-0.033955252,-1.07E-06,-1.157734658
TN,2013,10,-2.00E-06,-0.092328399,-5.48E-07,-2.817324483
TN,2013,11,-5.72E-07,-0.120704235,-7.48E-07,-0.425562676
TN,2013,12,1.77E-06,-0.037198205,-2.38E-07,1.380461546
TN,2014,1,1.84E-06,-0.085842494,-5.63E-07,0.550666633
TN,2014,2,-1.33E-07,0.065765542,-2.37E-07,0.306609306
TN,2014,3,-1.91E-06,0.052793731,7.71E-08,2.063822062
TN,2014,4,-1.16E-06,0.108734664,-6.61E-07,-0.913677331
TN,2014,5,-1.86E-08,0.069008494,7.42E-09,-0.864865865
TN,2014,6,1.64E-06,0.059279636,9.63E-08,2.893616975
TN,2014,7,1.02E-06,-0.01287606,1.56E-07,0.306609306
TN,2014,8,-4.16E-08,0.018742728,-1.20E-06,-1.450603451
TN,2014,9,-6.08E-08,-0.04368411,-4.46E-07,-1.597037847
TN,2014,10,-2.22E-06,-0.086653232,-7.02E-07,-2.42683276
TN,2014,11,-1.85E-07,-0.145837118,-7.14E-07,-0.767242934
TN,2014,12,1.20E-06,0.001717227,-4.82E-08,0.892346891
TN,2015,1,1.28E-06,-0.055845182,-6.15E-08,0.501855167
TN,2015,2,-1.22E-07,-0.039630419,-3.53E-07,0.111363444
TN,2015,3,-2.74E-07,0.140353452,2.57E-07,-1.011300262
TN,2015,4,-2.17E-06,0.089276948,-2.38E-07,0.306609306
TN,2015,5,2.88E-08,0.062522589,-1.64E-07,-0.620808538
TN,2015,6,1.65E-06,0.062522589,4.73E-07,2.795994044
TN,2015,7,1.73E-06,0.017121252,-1.99E-07,0.550666633
TN,2015,8,2.17E-07,-0.033955252,-1.74E-07,-0.376751211
TN,2015,9,-1.47E-06,-0.028280085,-7.11E-07,-0.230316814
TN,2015,10,-2.05E-06,-0.092328399,-8.88E-07,-1.401791985
TX,2007,2,-2.67E-06,0.054415207,1.41E-07,0.208986375
TX,2007,3,-1.79E-06,0.099816544,1.47E-06,0.453043702
TX,2007,4,-6.90E-07,-0.003147202,-1.69E-06,-0.327939745
TX,2007,5,3.34E-06,0.077115876,-8.21E-07,0.160174909
TX,2007,6,4.72E-06,0.051172255,-5.07E-06,1.429273011
TX,2007,7,3.40E-06,0.007392394,6.00E-06,-0.27912828
TX,2007,8,3.71E-06,0.021174943,4.70E-07,-0.523185607
TX,2007,9,-2.99E-06,-0.039630419,-2.06E-06,0.013740513
TX,2007,10,-4.40E-06,-0.070438469,2.03E-06,-0.864865865
TX,2007,11,-6.39E-06,-0.090706923,-2.29E-06,-2.036341036
TX,2007,12,7.34E-07,-0.069627731,-8.83E-07,-0.132693884
TX,2008,1,2.97E-06,-0.026658609,0.000290067,1.917387666
TX,2008,2,-2.28E-06,0.056036684,2.97E-06,-1.88990664
TX,2008,3,-1.51E-06,0.040632659,-4.29E-07,1.526895942
TX,2008,4,2.88E-09,0.054415207,-3.96E-06,1.966199131
TX,2008,5,5.85E-06,0.071440709,1.56E-06,0.404232236
TX,2008,6,5.71E-06,0.068197756,-1.85E-07,6.261608091
TX,2008,7,2.98E-06,-0.011254584,1.30E-06,1.380461546
TX,2008,8,-2.09E-07,-0.008822369,-8.04E-07,-1.645849313
TX,2008,9,-7.07E-06,-0.062331088,-9.91E-07,-2.866135949
TX,2008,10,-4.98E-06,-0.06557404,-6.98E-07,-1.792283709
TX,2008,11,-4.02E-06,-0.071249207,5.86E-06,-2.133963967
TX,2008,12,2.65E-06,-0.071249207,3.97E-06,1.185215684
TX,2009,1,3.23E-06,-0.00395794,-9.52E-06,-2.085152502
TX,2009,2,-5.72E-06,0.060090374,-4.05E-06,-0.083882418
TX,2009,3,1.60E-06,0.030903801,3.95E-06,-1.987529571
TX,2009,4,-2.06E-07,0.041443397,-9.87E-07,-1.450603451
TX,2009,5,1.80E-06,0.069819232,-1.89E-06,0.550666633
TX,2009,6,7.02E-06,0.064144065,1.10E-06,1.8685762
TX,2009,7,7.41E-06,0.01793199,1.62E-06,-1.304169054
TX,2009,8,-7.53E-07,-0.008011631,-1.23E-06,-0.913677331
TX,2009,9,-5.85E-06,-0.076113636,1.17E-06,-1.108923193
TX,2009,10,-5.90E-06,-0.081788803,1.15E-06,-1.304169054
TX,2009,11,-6.50E-06,-0.057466659,-5.49E-06,-0.8160544
TX,2009,12,6.48E-06,-0.116650544,2.87E-06,0.501855167
TX,2010,1,3.34E-06,0.00901387,-7.27E-06,0.25779784
TX,2010,2,-5.20E-06,-0.004768678,-2.36E-07,0.208986375
TX,2010,3,2.33E-07,0.086033995,5.05E-06,-0.620808538
TX,2010,4,-2.99E-06,0.081980305,-4.93E-07,-0.27912828
TX,2010,5,3.76E-06,0.069008494,-6.49E-07,-0.27912828
TX,2010,6,8.86E-06,0.07062997,7.08E-06,1.234027149
TX,2010,7,3.97E-06,-0.012065322,5.58E-06,-0.27912828
TX,2010,8,3.28E-06,0.022796419,-3.32E-06,0.404232236
TX,2010,9,-5.70E-06,-0.055845182,-1.51E-06,-1.450603451
TX,2010,10,-8.56E-06,-0.086653232,-3.27E-07,-1.060111727
TX,2010,11,-5.31E-06,-0.08746397,-2.96E-06,-2.475644225
TX,2010,12,2.69E-06,-0.061520349,-5.08E-06,1.673330338
TX,2011,1,4.67E-06,-0.035576728,-1.16E-05,-1.645849313
TX,2011,2,-2.86E-06,0.028471586,-3.02E-06,1.087592753
TX,2011,3,-2.07E-06,0.104680973,7.48E-06,-1.011300262
TX,2011,4,7.01E-07,0.067387018,-2.99E-06,-0.864865865
TX,2011,5,3.10E-06,0.029282324,4.24E-06,1.087592753
TX,2011,6,9.18E-06,0.08846621,3.62E-06,2.112633527
TX,2011,7,3.94E-06,0.013067561,-2.08E-06,0.208986375
TX,2011,8,4.38E-06,0.008203132,8.05E-06,1.282838615
TX,2011,9,-7.09E-06,-0.085031756,-3.58E-06,-1.450603451
TX,2011,10,-9.57E-06,-0.090706923,-3.82E-06,-3.012570345
TX,2011,11,-5.94E-06,-0.082599542,-3.79E-06,-0.864865865
TX,2011,12,3.11E-06,-0.089085447,2.69E-06,0.062551978
TX,2012,1,8.49E-07,0.033336015,-2.01E-07,-0.327939745
TX,2012,2,-3.64E-06,0.009824609,-6.00E-07,0.062551978
TX,2012,3,6.14E-07,0.090898424,5.83E-06,-1.450603451
TX,2012,4,2.48E-07,0.055225945,2.00E-06,-0.327939745
TX,2012,5,5.20E-06,0.041443397,5.27E-06,0.355420771
TX,2012,6,5.65E-06,0.054415207,-4.58E-07,1.673330338
TX,2012,7,4.79E-06,0.006581656,2.84E-06,0.25779784
TX,2012,8,2.41E-06,0.000906489,1.05E-06,0.355420771
TX,2012,9,-6.46E-06,-0.059088135,-9.02E-06,-0.523185607
TX,2012,10,-6.85E-06,-0.088274709,7.30E-06,-1.792283709
TX,2012,11,-4.64E-06,-0.057466659,-5.70E-06,-0.864865865
TX,2012,12,8.19E-07,-0.06557404,1.54E-06,0.453043702
TX,2013,1,5.06E-06,-0.027469347,5.02E-06,0.25779784
TX,2013,2,-6.08E-06,0.029282324,-6.22E-06,-0.376751211
TX,2013,3,7.98E-07,0.043064873,2.96E-06,-0.474374142
TX,2013,4,5.29E-07,0.045497088,6.39E-06,0.25779784
TX,2013,5,2.94E-06,0.075494399,8.71E-07,0.941158356
TX,2013,6,7.52E-06,0.073872923,-2.63E-06,1.380461546
TX,2013,7,4.56E-06,-0.005579416,5.55E-06,0.501855167
TX,2013,8,2.02E-06,0.014689038,3.70E-06,-0.132693884
TX,2013,9,-3.27E-06,-0.042873372,-4.64E-06,-1.011300262
TX,2013,10,-7.04E-06,-0.094760614,5.72E-06,-0.962488796
TX,2013,11,-6.83E-06,-0.113407592,-1.09E-05,-1.255357589
TX,2013,12,5.37E-06,-0.067195517,7.30E-06,1.282838615
TX,2014,1,3.62E-06,-0.00395794,1.11E-05,0.306609306
TX,2014,2,-4.77E-06,0.030093063,-2.87E-06,0.404232236
TX,2014,3,-1.50E-06,0.050361516,6.09E-06,-0.376751211
TX,2014,4,-1.62E-06,0.084412519,-4.46E-06,-1.255357589
TX,2014,5,3.45E-06,0.051982993,1.33E-06,-0.083882418
TX,2014,6,6.16E-06,0.068197756,-5.36E-06,3.088862836
TX,2014,7,4.35E-06,0.007392394,1.13E-05,0.550666633
TX,2014,8,1.33E-06,0.005770918,1.22E-06,-0.327939745
