State,Year,Month,Temp,Count,price,Megawatthours
KS,2015,1,32.1,1476293,9.75,3438320
KY,2015,1,32.2,2249431,7.89,7190168
LA,2015,1,47.2,2348170,7.62,7672253
MA,2015,1,21.8,3192205,17.85,4888494
MD,2015,1,30.7,2474151,12,6089868
ME,2015,1,11.7,803714,13.88,1080003
MI,2015,1,16.6,4815486,10.4,9114208
MN,2015,1,13.7,2679843,9.12,6190616
MO,2015,1,31.2,3110663,8.25,7635596
MS,2015,1,43.8,1504875,9.56,4156873
MT,2015,1,24.7,600279,9.3,1388841
NC,2015,1,39.4,4983633,9.15,12229741
ND,2015,1,16,444581,8.06,1817267
NE,2015,1,27.2,1029300,8.09,2664615
NH,2015,1,14.6,725082,16.89,993823
NJ,2015,1,27.9,3990467,13.26,6638073
NM,2015,1,35.6,1019056,9.6,1944940
NV,2015,1,37.7,1282027,9.18,2802882
NY,2015,1,16.2,8124559,15.36,12763532
OH,2015,1,24.4,5533311,9.82,13951129
OK,2015,1,37.7,2011106,7.25,5314785
OR,2015,1,38.1,1929811,8.69,4357202
PA,2015,1,22.5,6011336,10.21,13666831
RI,2015,1,25.5,498580,17.62,676921
SC,2015,1,43.8,2529774,9.55,7225018
SD,2015,1,22.7,458772,9.12,1178718
TN,2015,1,36.1,3240437,9.12,9095354
TX,2015,1,44,11759116,9.01,32573796
UT,2015,1,32.1,1138314,7.84,2554939
VA,2015,1,33.8,3772498,9.47,10840810
VT,2015,1,12.2,364010,14.27,527633
WA,2015,1,35.1,3316490,7.28,8775792
WI,2015,1,15.3,3001303,10.48,6185418
WV,2015,1,28.8,1017845,7.67,3388077
WY,2015,1,25.6,335152,7.75,1586075
AK,2015,2,12.6,331668,17.18,548101
AL,2015,2,41.3,2538212,9.32,7434524
AR,2015,2,36.1,1569174,7.78,3854606
AZ,2015,2,52,3016456,9.46,4716844
CA,2015,2,53.2,14629466,14.3,18225225
CO,2015,2,32.1,2595650,9.81,4089682
CT,2015,2,15.8,1634594,19.27,2681912
DC,2015,2,25.5,268907,11.43,955882
DE,2015,2,26.2,456199,11.84,1049877
FL,2015,2,56.6,10042386,10.88,16135021
GA,2015,2,43.2,4750666,9.65,11303186
HI,2015,2,67.9,489009,26.94,693941
IA,2015,2,14.5,1585401,7.68,3984757
ID,2015,2,35.2,840398,7.86,1677144
IL,2015,2,19.4,5757475,9.38,11732627
IN,2015,2,19.3,3171616,9.04,9038263
KS,2015,2,31.2,1477880,9.89,3187985
KY,2015,2,26.3,2249291,8.17,7010608
LA,2015,2,47.5,2349157,7.58,7312294
MA,2015,2,14.6,3206734,18.85,4798458
MD,2015,2,25.3,2498488,12.11,5938060
ME,2015,2,5.2,803977,14.81,1015177
MI,2015,2,8,4815862,10.47,8550235
MN,2015,2,5.6,2679876,9.1,5600237
MO,2015,2,26.2,3115231,8.4,7308227
MS,2015,2,41.9,1506124,9.97,3870753
MT,2015,2,26.9,600524,8.67,1224511
NC,2015,2,34.9,4991136,9.19,11827319
ND,2015,2,8.4,445621,8.48,1673162
NE,2015,2,26.1,1029210,8.33,2423920
NH,2015,2,8.1,712184,17.46,973624
NJ,2015,2,22.3,3995512,13.55,6058969
NM,2015,2,41.4,1019387,9.56,1701597
NV,2015,2,42.8,1282481,9.13,2300604
NY,2015,2,9.2,8135129,16.07,12568885
OH,2015,2,17.3,5523900,9.92,13318436
OK,2015,2,37.8,2011803,7.6,4803915
OR,2015,2,41.7,1930923,8.71,3721556
PA,2015,2,16.1,6013722,10.56,13550087
RI,2015,2,17.7,500570,19.96,646407
SC,2015,2,41,2532487,9.7,6834001
SD,2015,2,19.5,459130,9.25,1083524
TN,2015,2,31.4,3242006,9.16,9005204
TX,2015,2,48.2,11738308,8.94,28980372
UT,2015,2,38.9,1139583,7.96,2215613
VA,2015,2,28.9,3776156,9.54,10659190
VT,2015,2,5.3,363973,14.4,483029
WA,2015,2,40.7,3338680,7.36,7682902
WI,2015,2,7.6,2983745,10.63,5660742
WV,2015,2,22.9,1017793,7.85,3252208
WY,2015,2,28.4,335638,7.98,1405038
AK,2015,3,15.9,332583,17.36,536697
AL,2015,3,57.8,2548535,9.07,7010499
AR,2015,3,49.7,1575221,7.72,3970720
AZ,2015,3,56.3,3014954,9.51,5348466
CA,2015,3,56.9,15427004,14.22,19904835
CO,2015,3,40.6,2599804,9.78,4272088
CT,2015,3,31,1624984,19.16,2553949
DC,2015,3,40.3,271378,12.43,914322
DE,2015,3,40,466919,11.65,1003419
FL,2015,3,69.5,10124205,10.48,17917657
GA,2015,3,58.8,4759014,8.89,10493110
HI,2015,3,66.3,489303,27.11,738997
IA,2015,3,37.3,1588931,7.8,3890708
ID,2015,3,40.8,830666,7.86,1675211
IL,2015,3,38.3,5794782,9.54,11741335
IN,2015,3,37.2,3173162,8.98,9076887
KS,2015,3,46.8,1479855,9.97,3031814
KY,2015,3,44.5,2251029,7.94,6586495
LA,2015,3,60.5,2354361,7.61,7027178
MA,2015,3,29.4,3211524,18.67,4636708
MD,2015,3,39.4,2509299,12.19,5312996
ME,2015,3,21.6,802583,13.31,951014
MI,2015,3,28.6,4821464,10.49,8550305
MN,2015,3,30.7,2687233,8.9,5722846
MO,2015,3,44.5,3117933,8.24,6732929
MS,2015,3,57.7,1508390,9.42,3952240
MT,2015,3,39.5,601995,8.92,1149609
NC,2015,3,50.7,4996346,9.57,10763982
ND,2015,3,33,447148,8.25,1602273
NE,2015,3,42.9,1032798,8.81,2335601
NH,2015,3,23.8,712219,17.45,956936
NJ,2015,3,35.9,3997180,13.85,6097501
NM,2015,3,47.6,1020741,9.37,1774464
NV,2015,3,47.6,1285562,9.11,2576871
NY,2015,3,25.5,8140434,15.91,12485820
OH,2015,3,35.9,5550805,9.87,12749258
OK,2015,3,51.1,2015356,7.59,4697402
OR,2015,3,45.7,1934672,8.73,3908913
PA,2015,3,31.6,6016710,10.51,13443391
RI,2015,3,31.8,500789,19.03,630713
SC,2015,3,56.4,2538025,9.49,6372617
SD,2015,3,39,461895,9.05,1024417
TN,2015,3,48.9,3250055,8.97,8806824
TX,2015,3,56.2,11816812,8.85,30352382
UT,2015,3,44.9,1147942,8.12,2294411
VA,2015,3,44.2,3776860,9.46,9434952
VT,2015,3,22.3,364695,14.37,482999
WA,2015,3,44.8,3338288,7.23,7919469
WI,2015,3,30.7,2990543,10.48,5682688
WV,2015,3,40,1017989,8.01,2824241
WY,2015,3,37.7,335971,8.23,1430616
AK,2015,4,28.2,333387,17.26,497611
AL,2015,4,66,2548802,9.03,6358561
AR,2015,4,62.5,1571710,7.87,3236286
AZ,2015,4,58.4,3002230,10,5329679
CA,2015,4,56.7,15159714,12.64,20019548
CO,2015,4,44.8,2601917,9.87,4025874
CT,2015,4,47,1624099,18.55,2303637
DC,2015,4,54.7,272924,12.4,842361
DE,2015,4,54.2,467399,10.33,832697
FL,2015,4,75.1,10139341,10.43,18292153
GA,2015,4,66.8,4762349,9.05,9566493
HI,2015,4,68.4,489301,26.24,751836
IA,2015,4,51.1,1588514,7.82,3509815
ID,2015,4,42.3,831368,7.79,1789694
IL,2015,4,54.3,5773653,9.27,9929054
IN,2015,4,52.9,3170801,9.01,7602882
KS,2015,4,56.4,1480079,10.12,2737530
KY,2015,4,57.4,2249859,7.89,5649250
LA,2015,4,69.8,2357173,7.43,6481992
MA,2015,4,45.5,3210866,17.47,4149417
MD,2015,4,54,2514681,12.03,4251807
ME,2015,4,37.8,803274,12.25,987463
MI,2015,4,43.2,4818558,10.23,7735066
MN,2015,4,44.6,2687475,9.22,5166780
MO,2015,4,57.7,3114282,8.6,5596500
MS,2015,4,67,1509564,9.5,3458132
MT,2015,4,42.8,602475,8.79,1118748
NC,2015,4,60,4997687,9.2,9174688
ND,2015,4,44.3,447736,8.95,1423369
NE,2015,4,50.5,1033828,8.63,2132367
NH,2015,4,40.6,710517,16.75,862959
NJ,2015,4,51.5,4004149,13.64,5173224
NM,2015,4,52.5,1020872,9.21,1714724
NV,2015,4,47.8,1286220,9.05,2469608
NY,2015,4,43.3,8135296,14.39,11290966
OH,2015,4,51.5,5535654,9.55,10923454
OK,2015,4,61.4,2015436,7.69,4310649
OR,2015,4,44.7,1935182,8.68,3712178
PA,2015,4,48.4,6022016,10.03,11099613
RI,2015,4,47.1,501481,17.93,543699
SC,2015,4,64.8,2539636,9.11,5654163
SD,2015,4,47.7,460118,9.34,925256
TN,2015,4,60.1,3252846,9.05,7250423
TX,2015,4,66.6,11824343,8.46,27952976
UT,2015,4,47.1,1149071,8.07,2234525
VA,2015,4,55.9,3776249,9.01,7651422
VT,2015,4,39.5,364840,14.33,427022
WA,2015,4,45.7,3332284,7.16,7467507
WI,2015,4,45,3003714,10.51,5209075
WV,2015,4,53.1,1016007,7.96,2283304
WY,2015,4,41.3,336187,7.98,1367083
AK,2015,5,44.8,333680,17.61,472214
AL,2015,5,71.8,2549860,9.43,7009610
AR,2015,5,69.3,1573360,8.12,3309236
AZ,2015,5,62.9,2998273,10.68,5905547
CA,2015,5,60.8,15125630,14.76,19441589
CO,2015,5,49.8,2603663,9.9,4170914
CT,2015,5,62.7,1623123,18.67,2040457
DC,2015,5,68.9,272242,11.47,902987
DE,2015,5,67.9,467861,11.17,829555
FL,2015,5,77.5,10152887,10.36,19508210
GA,2015,5,72.4,4767435,9.59,10704469
HI,2015,5,67.9,489391,25.9,756769
IA,2015,5,60,1589335,7.8,3650563
ID,2015,5,51.8,832611,8.42,1805255
IL,2015,5,64.9,5767949,9.22,10746185
IN,2015,5,65,3161444,8.8,8326229
KS,2015,5,61.7,1485578,10.18,2973794
KY,2015,5,67.3,2250000,7.81,6077362
LA,2015,5,74.8,2357101,7.77,6925545
MA,2015,5,61.8,3212362,16.37,4072930
MD,2015,5,67.6,2512160,11.7,4856577
ME,2015,5,55.7,777976,12.83,853446
MI,2015,5,57.2,4812289,10.61,8304096
MN,2015,5,54.2,2685377,9.54,5062568
MO,2015,5,64.8,3115121,9.6,6009369
MS,2015,5,72.3,1510611,9.65,3562953
MT,2015,5,49.6,604380,8.96,1060672
NC,2015,5,68.6,5002093,9.03,10279997
ND,2015,5,52.4,448296,8.82,1337259
NE,2015,5,56.2,1033718,8.7,2159209
NH,2015,5,58.9,709010,16.22,800369
NJ,2015,5,66,4013398,13.52,6012137
NM,2015,5,58.3,1020892,9.31,1768045
NV,2015,5,55.4,1289227,9.19,2819723
NY,2015,5,61,8133059,14.72,10645294
OH,2015,5,65,5518908,9.66,11860877
OK,2015,5,66.1,2004994,7.88,4599373
OR,2015,5,53.5,1939070,8.64,3612759
PA,2015,5,63.4,6017785,10.05,10927440
RI,2015,5,61.2,502274,15.86,573530
SC,2015,5,71.6,2542492,9.34,6445701
SD,2015,5,53.8,460991,9.45,871064
TN,2015,5,68,3256424,8.94,7268125
TX,2015,5,71.6,11805922,8.63,29248236
UT,2015,5,53.8,1151516,8.57,2287615
VA,2015,5,67.1,3530445,9.14,8833360
VT,2015,5,58.6,365476,14.41,423908
WA,2015,5,56,3332964,7.13,6676775
WI,2015,5,56.6,2994226,10.63,5342569
WV,2015,5,64.7,1013621,7.89,2594673
WY,2015,5,47,336257,8.05,1363563
AK,2015,6,52.3,334411,18.21,457991
AL,2015,6,78.8,2552582,9.84,8081856
AR,2015,6,78.1,1581716,8.52,3901366
AZ,2015,6,78.4,2997744,11.25,7780865
CA,2015,6,74.4,15256941,16.12,22091399
CO,2015,6,64.9,2606393,10.08,4536350
CT,2015,6,65.3,1622396,18.13,2375316
DC,2015,6,73.4,270516,12.33,1028909
DE,2015,6,73.6,469163,11.69,957797
FL,2015,6,81.7,10161926,10.49,21677953
GA,2015,6,79.3,4772846,9.73,12374874
HI,2015,6,70.3,489796,26.46,771921
IA,2015,6,69.4,1590325,9.43,3947941
ID,2015,6,64.7,833598,8.38,2324520
IL,2015,6,71.7,5767955,9.33,11745525
IN,2015,6,71,3171604,9.07,8856361
KS,2015,6,75.8,1485152,10.57,3729333
KY,2015,6,74.2,2252436,8.05,6584831
LA,2015,6,80.5,2365312,7.59,8003735
MA,2015,6,63.6,3230443,16.36,4410782
MD,2015,6,73.1,2513253,12.28,5155160
ME,2015,6,57.5,808274,12.05,947192
MI,2015,6,62.5,4816821,10.85,8562494
MN,2015,6,64.7,2692601,10.27,5361477
MO,2015,6,74.3,3116493,10.88,7111579
MS,2015,6,79.2,1514168,9.83,4195943
MT,2015,6,63.8,606606,9.07,1152062
NC,2015,6,77.3,5009287,9.33,12212183
ND,2015,6,65.1,450238,9.48,1337924
NE,2015,6,69.8,1037096,9.49,2450619
NH,2015,6,60.2,717757,15.65,907980
NJ,2015,6,70.3,4008763,14.63,6642730
NM,2015,6,71.6,1022351,10.25,2024726
NV,2015,6,71,1291353,10.16,3600698
NY,2015,6,63,8138670,15.45,12627903
OH,2015,6,69.8,5544600,10.09,12698645
OK,2015,6,78.4,2029604,8.36,5766292
OR,2015,6,65.6,1940105,8.78,3965574
PA,2015,6,67.1,6018258,10.4,11891417
RI,2015,6,64.5,501958,15.5,641239
SC,2015,6,80.5,2548160,9.84,7575344
SD,2015,6,67.6,461994,9.55,948051
TN,2015,6,75.9,3266768,9.53,8447899
TX,2015,6,79.3,11878548,8.84,34721328
UT,2015,6,70,1152190,9.19,2741741
VA,2015,6,73.7,3781577,9.45,9946921
VT,2015,6,59.9,367631,14.41,432354
WA,2015,6,65.5,3332321,7.4,7041632
WI,2015,6,63.8,2997275,11.21,5612848
WV,2015,6,70.5,1013807,8.25,2659441
WY,2015,6,63,336268,8,1375882
AK,2015,7,54.2,334993,18.36,474127
AL,2015,7,81.6,2556451,9.92,8902984
AR,2015,7,81.9,1587277,8.82,4659501
AZ,2015,7,78.6,3002101,11.37,8518540
CA,2015,7,75,15720942,17.31,25191358
CO,2015,7,66.6,2607498,10.47,5018623
CT,2015,7,72.2,1621825,17.04,2756021
DC,2015,7,76,272864,12.15,1124120
DE,2015,7,76.9,468813,10.97,1099360
FL,2015,7,82.8,10154925,10.6,23252298
GA,2015,7,81.5,4777320,11.63,13997765
HI,2015,7,72.3,489897,26.6,858676
IA,2015,7,72,1592754,10.13,4297718
ID,2015,7,65.1,835203,8.38,2419386
IL,2015,7,74.2,5773903,9.64,13313966
IN,2015,7,72.9,3173781,9.13,9657730
KS,2015,7,78.9,1494706,10.57,4099635
KY,2015,7,76.5,2255359,8.31,7059421
LA,2015,7,84.2,2367127,7.71,8938181
MA,2015,7,71,3212873,16.11,5034313
MD,2015,7,75.9,2517197,12.07,5973340
ME,2015,7,64.8,807323,12.11,1018229
MI,2015,7,67.9,4817145,11.87,9183828
MN,2015,7,69.5,2692732,10.27,6099135
MO,2015,7,77.4,3118068,11.01,8118319
MS,2015,7,82.8,1515810,9.56,4885822
MT,2015,7,66.2,607758,9.14,1237939
NC,2015,7,78.5,5016216,9.83,13399966
ND,2015,7,69.9,451083,9.27,1464814
NE,2015,7,73.4,1038975,10.1,2999946
NH,2015,7,66.9,717027,15.17,946840
NJ,2015,7,75.2,4029626,14.56,7880564
NM,2015,7,73.1,1022375,10.49,2211223
NV,2015,7,70.9,1294558,10.32,3890843
NY,2015,7,68.1,8141232,15.91,13788483
OH,2015,7,71.6,5528208,10.47,13728511
OK,2015,7,82.1,2023081,8.44,6361335
OR,2015,7,67.5,1943736,8.97,4197389
PA,2015,7,70.4,6018405,10.35,13101934
RI,2015,7,72.3,499460,15.42,747325
SC,2015,7,82.2,2553043,10.06,8253849
SD,2015,7,72.1,462520,9.95,1073056
TN,2015,7,78.2,3269979,9.66,9678569
TX,2015,7,83.2,11888245,8.9,40173894
UT,2015,7,70.1,1154034,9.46,2914940
VA,2015,7,75.3,3784971,9.5,10626781
VT,2015,7,66.2,366581,14.39,483348
WA,2015,7,68.6,3345385,7.48,7446648
WI,2015,7,68.4,3006891,11.15,6328573
WV,2015,7,72.1,1013262,8.32,2706915
WY,2015,7,63.9,336649,8.02,1341991
AK,2015,8,49.3,335469,17.99,490503
AL,2015,8,79,2557085,9.82,8749290
AR,2015,8,78.1,1589144,8.83,4858090
AZ,2015,8,80.6,3002238,11.16,8891961
CA,2015,8,76.5,14964196,17.19,24552181
CO,2015,8,66.9,2611190,10.4,5252300
CT,2015,8,72,1622124,16.69,2828456
DC,2015,8,74.6,273781,11.72,1072496
DE,2015,8,75.1,469365,11.16,1078044
FL,2015,8,82.4,10190536,10.53,23350949
GA,2015,8,79.5,4782598,10.27,13721677
HI,2015,8,73.8,489918,26.72,896376
IA,2015,8,68.9,1592374,9.78,4262125
ID,2015,8,65.8,835852,8.34,2261501
IL,2015,8,71.9,5781768,9.71,13106255
IN,2015,8,70.6,3168267,9.09,9524588
KS,2015,8,75.2,1488393,10.4,4031316
KY,2015,8,72.8,2256339,8.56,6893966
LA,2015,8,82.6,2369307,8.07,9480924
MA,2015,8,71.1,3212535,16.22,5208528
MD,2015,8,73.9,2518561,12.17,5743723
ME,2015,8,67.2,805204,12.49,1068399
MI,2015,8,66.9,4819218,11.41,9418918
MN,2015,8,65.9,2649412,10.07,5915439
MO,2015,8,73.4,3120870,10.92,7857041
MS,2015,8,80.1,1516727,9.56,5047739
MT,2015,8,65.9,608128,8.92,1211687
NC,2015,8,76.1,5021473,9.7,12724414
ND,2015,8,68,452765,9.28,1492465
NE,2015,8,70.9,1039551,9.67,2832843
NH,2015,8,67.6,716396,14.98,1033434
NJ,2015,8,74.3,4019535,14.44,7770472
NM,2015,8,73.4,1023219,10.34,2252898
NV,2015,8,72.7,1293730,10.26,3981325
NY,2015,8,67.5,8145975,15.76,14437355
OH,2015,8,70.1,5526879,10.36,13524827
OK,2015,8,79.3,2023590,8.54,6165193
OR,2015,8,66.9,1944144,8.6,4123038
PA,2015,8,68.9,6017559,10.48,13006948
RI,2015,8,72.6,499498,16.25,779822
SC,2015,8,79.5,2554875,9.99,8036517
SD,2015,8,69.8,463097,9.95,1085107
TN,2015,8,74.2,3273454,9.6,9831074
TX,2015,8,83.3,11914037,8.98,40722089
UT,2015,8,71,1157165,9.09,2974736
VA,2015,8,73.2,3789059,9.41,10289851
VT,2015,8,66.6,366802,14.39,494646
WA,2015,8,66.6,3331452,7.37,7265072
WI,2015,8,66.1,3004782,11.05,6282308
WV,2015,8,69.9,1013251,8.4,2744399
WY,2015,8,64.3,336645,8.02,1406463
AK,2015,9,38.9,336042,17.76,482174
AL,2015,9,74.4,2558631,9.78,7661552
AR,2015,9,74.8,1588786,8.75,4254260
AZ,2015,9,75,3009099,11,7619203
CA,2015,9,72.1,15224295,17.36,25544655
CO,2015,9,62.6,2613424,10.24,4773095
CT,2015,9,67.8,1624358,16.66,2702934
DC,2015,9,71,275692,12.18,980353
DE,2015,9,72,469786,11.25,958443
FL,2015,9,80,10198813,10.56,22080728
GA,2015,9,73.8,4784466,9.86,11781100
HI,2015,9,73.7,490259,25.67,865894
IA,2015,9,68.4,1595363,8.91,3941579
ID,2015,9,57.2,837706,8,1833358
IL,2015,9,70.4,5786540,9.53,11973870
IN,2015,9,68.8,3176201,9.03,8757705
KS,2015,9,74.2,1486558,10.14,3686732
KY,2015,9,70.2,2256511,8.44,6352483
LA,2015,9,78.5,2368335,7.96,8674516
MA,2015,9,66.2,3216197,16.6,4865884
MD,2015,9,70.9,2519478,11.9,4932730
ME,2015,9,61.8,807783,12.07,1045257
MI,2015,9,64.6,4824569,10.71,8741541
MN,2015,9,63.8,2655391,9.84,5501673
MO,2015,9,71.6,3121588,9.81,6979878
MS,2015,9,76.3,1516429,9.73,4525849
MT,2015,9,57.3,608986,8.8,1102360
NC,2015,9,71.6,5026563,9.73,11485146
ND,2015,9,62,454334,9.31,1329839
NE,2015,9,68.6,1041430,9.41,2537939
NH,2015,9,62.7,718788,15.11,997097
NJ,2015,9,70.7,4024280,13.84,6704313
NM,2015,9,69,1023830,9.87,2088362
NV,2015,9,65.9,1295922,10.24,3470048
NY,2015,9,65,8144285,15.79,13935425
OH,2015,9,68.4,5530238,10.05,12433778
OK,2015,9,76.6,2024734,8.48,5661814
OR,2015,9,58.1,1948278,8.67,3593767
PA,2015,9,66.6,6017311,10.4,12457152
RI,2015,9,67.6,500958,17.55,648327
SC,2015,9,74.3,2556534,9.86,6930254
SD,2015,9,65.9,463654,9.83,979426
TN,2015,9,70.9,3271226,9.57,8777429
TX,2015,9,79.2,11893348,8.8,37592920
UT,2015,9,65.5,1158027,9.28,2544848
VA,2015,9,69.3,3790870,9.33,9057770
VT,2015,9,62.4,367271,14.42,459144
WA,2015,9,56.2,3354738,7.4,6909947
WI,2015,9,64.7,3006490,11.09,5917206
WV,2015,9,67.1,1013647,8.23,2469242
WY,2015,9,59.4,337244,7.91,1356875
AK,2015,10,31.6,336294,17.69,503624
AL,2015,10,65,2558857,8.97,6705363
AR,2015,10,63.5,1586614,8,3695279
AZ,2015,10,64.5,3017382,10.24,6346748
CA,2015,10,65,15481187,15.62,24329324
CO,2015,10,51.4,2616851,9.82,4462139
CT,2015,10,51.4,1625903,17.05,2174695
DC,2015,10,55.2,277220,12.02,772769
DE,2015,10,56.5,469546,11.05,876973
FL,2015,10,74.4,10142115,10.38,19598748
GA,2015,10,64.8,4787720,9.15,10254480
HI,2015,10,72.3,490048,25.1,831416
IA,2015,10,53,1597526,7.83,3650843
ID,2015,10,50.7,838781,7.9,1617850
IL,2015,10,56,5798610,9.49,10372544
IN,2015,10,55.6,3176996,8.85,7946295
KS,2015,10,59.2,1484376,9.86,2972642
KY,2015,10,57.8,2257749,8.15,5592192
LA,2015,10,69.7,2368006,7.82,7456725
MA,2015,10,50.1,3213043,15.97,4235612
MD,2015,10,55.6,2522534,12.19,4315879
ME,2015,10,43.2,804586,12.21,1023479
MI,2015,10,48.9,4829584,10.47,7944926
MN,2015,10,47.9,2659093,9.56,5188051
MO,2015,10,57.7,3118413,9,5852073
MS,2015,10,66.5,1515474,9.24,3952417
MT,2015,10,48,609035,8.79,1073505
NC,2015,10,60,5030277,9.51,9767674
ND,2015,10,47.8,455610,8.81,1414422
NE,2015,10,54.3,1041257,8.56,2230059
NH,2015,10,45.2,721967,15.3,856031
NJ,2015,10,54.5,4030197,12.88,5505586
NM,2015,10,57.5,1025121,9.47,1897002
NV,2015,10,56.2,1292171,9.14,2911689
NY,2015,10,47.4,8152231,15.08,11683713
OH,2015,10,54.4,5528080,9.81,11238167
OK,2015,10,63.4,2025503,8.02,4554568
OR,2015,10,54.3,1950919,8.75,3678486
PA,2015,10,50.7,6019415,10.17,11012903
RI,2015,10,52.4,500483,16.39,588804
SC,2015,10,63.3,2559083,9.25,6081427
SD,2015,10,51.6,463826,9.69,919688
TN,2015,10,59.7,3267121,9.3,7312409
TX,2015,10,69.2,11933121,8.35,33579866
UT,2015,10,54.3,1159222,8.46,2419050
VA,2015,10,56.3,3792996,8.96,8179797
VT,2015,10,44.3,366625,14.44,430420
WA,2015,10,52.4,3365398,7.47,6898589
WI,2015,10,48.4,3003641,10.67,5355537
WV,2015,10,54,1010766,8.2,2408676
WY,2015,10,48.7,337326,8.09,1384197
AK,2015,11,17.2,335076,17.92,526418
AL,2015,11,59.2,2558682,8.71,6274533
AR,2015,11,54.2,1583280,8,3211764
AZ,2015,11,48.3,3027507,9.17,5221558
CA,2015,11,47.6,14698328,15.03,19884185
CO,2015,11,34.6,2618505,9.68,4308193
CT,2015,11,46.1,1626702,16.88,2071611
DC,2015,11,50.4,277505,12.09,830612
DE,2015,11,51.6,469993,11.56,850358
FL,2015,11,72.2,10385535,10.39,18456190
GA,2015,11,59.8,4789876,8.61,9594727
HI,2015,11,70.7,490230,23.83,817455
IA,2015,11,42,1595081,7.37,3663000
ID,2015,11,29.9,838895,7.78,1717993
IL,2015,11,46.6,5804800,9.47,10323982
IN,2015,11,46.6,3178039,8.97,7612424
KS,2015,11,46.5,1486191,10,2857310
KY,2015,11,50.9,2258179,8.22,5322842
LA,2015,11,62.7,2365835,7.3,6801248
MA,2015,11,44.7,3251197,15.59,4011863
MD,2015,11,50.5,2525623,12,4528180
ME,2015,11,37,755581,13.06,840803
MI,2015,11,41.3,4829434,10.62,7860964
MN,2015,11,36.5,2652692,9.27,5107213
MO,2015,11,48.9,3123233,9.01,5799382
MS,2015,11,59.2,1516144,9.17,3493928
MT,2015,11,30,607052,8.71,1163461
NC,2015,11,54.4,5032269,8.85,9253941
ND,2015,11,32.5,456134,8.41,1533523
NE,2015,11,40.1,1038050,8.34,2216103
NH,2015,11,39.6,715666,15.48,809763
NJ,2015,11,49.6,4030961,12.86,5321849
NM,2015,11,43.4,1024746,8.92,1798652
NV,2015,11,35.9,1294488,8.09,2464450
NY,2015,11,42.8,8149139,14.19,10901380
OH,2015,11,47.3,5530775,10.02,10997764
OK,2015,11,51.4,2026155,7.32,4356423
OR,2015,11,35.8,1947654,8.88,3986211
PA,2015,11,45.5,6022504,10.19,10544102
RI,2015,11,47.1,503279,15.97,567078
SC,2015,11,58,2559431,9.02,5879675
SD,2015,11,36.4,463363,9.36,937325
TN,2015,11,53.5,3267216,9.27,6796274
TX,2015,11,57.3,11832957,8.13,27225486
UT,2015,11,34.5,1161613,8.02,2417196
VA,2015,11,51.1,3796106,9.16,7813440
VT,2015,11,39.2,366415,14.49,425943
WA,2015,11,36,3327773,7.71,7376317
WI,2015,11,39.4,2994815,10.38,5355214
WV,2015,11,48.3,1016183,8.41,2373803
WY,2015,11,29.2,336908,7.9,1412421
AK,2015,12,8.3,335380,16.86,587954
AL,2015,12,56.9,2562085,8.7,6647132
AR,2015,12,50,1583293,7.82,3432328
AZ,2015,12,40.9,3039250,9.15,5953788
CA,2015,12,42.3,15746872,14.41,21549473
CO,2015,12,25.8,2622359,9.61,4610888
CT,2015,12,43.5,1626722,16.73,2310682
DC,2015,12,48.7,282220,12.58,849944
DE,2015,12,50.8,470810,10.86,819942
FL,2015,12,69.6,10296322,10.18,17835302
GA,2015,12,58.9,4795740,8.59,10059321
HI,2015,12,68.5,490643,24,792821
IA,2015,12,33,1600157,7.51,4026722
ID,2015,12,24.3,841374,8.02,1975765
IL,2015,12,41.1,5805575,8.99,11122641
IN,2015,12,42.5,3189540,8.84,8355182
KS,2015,12,37.6,1487569,10,3102717
KY,2015,12,48.7,2260858,8.22,5719013
LA,2015,12,59.1,2369036,7.03,6901899
MA,2015,12,41.8,3222982,16.51,4308102
MD,2015,12,48.7,2537347,12.2,4683398
ME,2015,12,31.2,811222,12.32,1057707
MI,2015,12,35.6,4840633,10.73,8513341
MN,2015,12,24.8,2660595,9.18,5663201
MO,2015,12,42.4,3128692,8.91,6503187
MS,2015,12,56.7,1517419,9.09,3588880
MT,2015,12,23.6,608215,8.65,1323516
NC,2015,12,54.7,5039118,9.14,10728472
ND,2015,12,21.1,456915,8.32,1702631
NE,2015,12,29.7,1040539,8.27,2511854
NH,2015,12,35.2,722258,15.72,860293
NJ,2015,12,48,4026297,13.07,5684206
NM,2015,12,35.9,1026465,8.64,1916919
NV,2015,12,30.8,1296957,8.47,2730949
NY,2015,12,39.3,8162314,14.09,11784899
OH,2015,12,43.7,5543112,9.95,11788378
OK,2015,12,44.6,2028723,7.08,4744637
OR,2015,12,32.4,1951476,8.82,4406900
PA,2015,12,42.3,6031592,10.27,11642209
RI,2015,12,45.3,502032,16.93,620853
SC,2015,12,58.5,2562190,9.32,6039681
SD,2015,12,24.3,464550,9.16,1076349
TN,2015,12,51.3,3270980,9.21,7362525
TX,2015,12,51.5,11911789,8.22,29214009
UT,2015,12,26.6,1163974,7.99,2592736
VA,2015,12,49.6,3802196,9.01,8674751
VT,2015,12,35.1,366479,14.57,450662
WA,2015,12,32.1,3364456,7.76,8655438
WI,2015,12,31.8,3015011,10.38,5766754
WV,2015,12,46.3,1015370,8.36,2598048
WY,2015,12,21.4,337418,7.76,1494559
AK,2016,1,17.2,334724,17.06,577083
