State,Year,Month,Count,price,Megawatthours
RI,2014,8,-1444,2.2500000000000018,-187732
RI,2014,9,1726,-1.5100000000000016,62252
RI,2014,10,-97,-0.5599999999999987,-49800
RI,2014,11,-1699,-0.23000000000000045,22750
RI,2014,12,883,1.5499999999999992,7616
RI,2015,1,-357,1.7500000000000018,41834
RI,2015,2,1990,2.34,-30514
RI,2015,3,219,-0.9299999999999996,-15694
RI,2015,4,692,-1.1000000000000014,-87014
RI,2015,5,793,-2.0700000000000003,29831
RI,2015,6,-316,-0.35999999999999943,67709
RI,2015,7,-2498,-0.08000000000000007,106086
RI,2015,8,38,0.8300000000000001,32497
RI,2015,9,1460,1.3000000000000007,-131495
RI,2015,10,-475,-1.16,-59523
RI,2015,11,2796,-0.4199999999999999,-21726
RI,2015,12,-1247,0.9599999999999992,53775
RI,2016,1,-1277,-0.16999999999999815,33283
RI,2016,2,814,0.17999999999999972,-82061
RI,2016,3,2360,-0.15000000000000213,20432
RI,2016,4,-2256,-0.21000000000000085,-38211
RI,2016,5,-8994,-0.8899999999999988,3574
RI,2016,6,8810,0.3600000000000012,63881
RI,2016,7,-2033,-0.6000000000000014,171073
RI,2016,8,1622,0.91,12046
RI,2016,9,-846,0.7199999999999989,-161379
RI,2016,10,1741,-1.0199999999999996,-77226
RI,2016,11,2230,-0.22999999999999865,-6594
RI,2016,12,-22408,0.0600000000000005,44842
RI,2017,1,18356,0.91,23991
RI,2017,2,4036,0.6699999999999982,-73137
RI,2017,3,-20271,-1.3099999999999987,65386
RI,2017,4,9414,0.8000000000000007,-84674
RI,2017,5,8852,-1.9200000000000017,16618
RI,2017,6,5481,0.28000000000000114,91948
RI,2017,7,-853,0.7100000000000009,83901
RI,2017,8,-67,0.4399999999999977,-10385
RI,2017,9,-4151,-0.08999999999999986,-85474
RI,2017,10,-19660,0.5500000000000007,-83299
SC,2007,2,2285,0.15000000000000036,-127190
SC,2007,3,3615,-0.3200000000000003,-404108
SC,2007,4,2219,-0.07000000000000027,-216271
SC,2007,5,3066,0.08000000000000007,425033
SC,2007,6,2830,0.3800000000000008,883126
SC,2007,7,2244,0.28999999999999915,537691
SC,2007,8,2791,0.10000000000000052,665145
SC,2007,9,1613,-0.13999999999999968,-998333
SC,2007,10,1994,-0.34000000000000075,-890808
SC,2007,11,1536,-0.0699999999999994,-530750
SC,2007,12,1406,0.009999999999999787,266431
SC,2008,1,749766,0.25,759727
SC,2008,2,4150,-0.21,-620783
SC,2008,3,1033,0.08999999999999986,-309785
SC,2008,4,2227,0.05999999999999961,-240491
SC,2008,5,3816,0.3500000000000005,393710
SC,2008,6,1992,0.6399999999999997,1330033
SC,2008,7,16682,0.040000000000000924,229654
SC,2008,8,-6917,0.11999999999999922,103144
SC,2008,9,1477,-0.1899999999999995,-927296
SC,2008,10,-244,-0.17999999999999972,-995155
SC,2008,11,-4141,-0.02000000000000135,-228747
SC,2008,12,5521,0.05000000000000071,442150
SC,2009,1,-1403,0.3200000000000003,382676
SC,2009,2,1421,0.04999999999999893,-564481
SC,2009,3,796,-0.129999999999999,-186706
SC,2009,4,1815,-0.17999999999999972,-597995
SC,2009,5,377,0.1899999999999995,592168
SC,2009,6,6026,0.2599999999999998,1081953
SC,2009,7,2464,0.14000000000000054,611587
SC,2009,8,-5041,-0.16999999999999993,38432
SC,2009,9,4306,-0.15000000000000036,-998132
SC,2009,10,-1,-0.009999999999999787,-785786
SC,2009,11,-1641,0.01999999999999957,-355168
SC,2009,12,4460,-0.3100000000000005,956098
SC,2010,1,-23103,0.39000000000000057,1010818
SC,2010,2,268,-0.009999999999999787,-801486
SC,2010,3,8506,-0.9800000000000004,-268599
SC,2010,4,-2531,0.5600000000000005,-801742
SC,2010,5,2495,0.129999999999999,672612
SC,2010,6,17128,0.5400000000000009,1313887
SC,2010,7,7859,0.2699999999999996,622547
SC,2010,8,-4387,-0.029999999999999364,59935
SC,2010,9,-1046,-0.3300000000000001,-967903
SC,2010,10,5278,-0.3200000000000003,-1296424
SC,2010,11,-5539,0.07000000000000027,-265888
SC,2010,12,-11394,0.16999999999999993,1436238
SC,2011,1,3016,0.0,366577
SC,2011,2,1987,0.0,-1295768
SC,2011,3,2683,-0.16000000000000014,-345148
SC,2011,4,286,-0.029999999999999364,-74804
SC,2011,5,-444,0.2699999999999996,629138
SC,2011,6,6849,0.3200000000000003,1040085
SC,2011,7,6577,0.2699999999999996,681059
SC,2011,8,-1282,-0.08999999999999986,85235
SC,2011,9,5532,0.04999999999999893,-1283298
SC,2011,10,-8281,-0.6600000000000001,-1043649
SC,2011,11,-501,0.19000000000000128,-237813
SC,2011,12,3812,0.07000000000000027,502530
SC,2012,1,-6107,0.05999999999999873,392081
SC,2012,2,4408,0.05000000000000071,-638092
SC,2012,3,3493,-0.01999999999999957,-66943
SC,2012,4,229,-0.2599999999999998,-141119
SC,2012,5,4867,0.08999999999999986,710403
SC,2012,6,1952,0.8199999999999985,407669
SC,2012,7,2896,-0.09999999999999963,1197353
SC,2012,8,2885,0.19000000000000128,-379254
SC,2012,9,-3659,-0.2900000000000009,-1006016
SC,2012,10,3374,-0.6899999999999995,-618612
SC,2012,11,-431,0.4199999999999999,-193451
SC,2012,12,-284,0.15000000000000036,308022
SC,2013,1,29409,-0.16999999999999993,479759
SC,2013,2,3115,0.009999999999999787,-539769
SC,2013,3,2535,-0.19000000000000128,307453
SC,2013,4,-298876,-0.14999999999999858,-633170
SC,2013,5,306227,0.2999999999999989,254722
SC,2013,6,557,0.6100000000000012,911205
SC,2013,7,6569,0.04999999999999893,770281
SC,2013,8,3734,-0.11999999999999922,-114404
SC,2013,9,-1509,-0.09999999999999963,-674475
SC,2013,10,1618,-0.4600000000000009,-736441
SC,2013,11,-104,0.07000000000000027,-137396
SC,2013,12,2039,0.4399999999999995,289573
SC,2014,1,-27922,0.2900000000000009,1313566
SC,2014,2,-645,-0.12000000000000098,-1130222
SC,2014,3,3173,-0.16000000000000014,21317
SC,2014,4,1588,-0.129999999999999,-801149
SC,2014,5,2247,0.07000000000000027,707310
SC,2014,6,7917,0.4499999999999993,843364
SC,2014,7,11484,0.2400000000000002,451295
SC,2014,8,2187,-0.2400000000000002,44800
SC,2014,9,604,-0.1999999999999993,-709788
SC,2014,10,3362,-0.37000000000000105,-931115
SC,2014,11,-273,0.08000000000000007,20315
SC,2014,12,4045,0.029999999999999364,423589
SC,2015,1,352,0.10000000000000142,641647
SC,2015,2,2713,0.14999999999999858,-391017
SC,2015,3,5538,-0.20999999999999908,-461384
SC,2015,4,1611,-0.3800000000000008,-718454
SC,2015,5,2856,0.23000000000000045,791538
SC,2015,6,5668,0.5,1129643
SC,2015,7,4883,0.22000000000000064,678505
SC,2015,8,1832,-0.07000000000000027,-217332
SC,2015,9,1659,-0.13000000000000078,-1106263
SC,2015,10,2549,-0.6099999999999994,-848827
SC,2015,11,348,-0.23000000000000045,-201752
SC,2015,12,2759,0.3000000000000007,160006
SC,2016,1,769,0.1999999999999993,926866
SC,2016,2,4669,0.0,-506421
SC,2016,3,4841,-0.05999999999999873,-753986
SC,2016,4,2256,-0.22000000000000064,-167481
SC,2016,5,4089,0.08000000000000007,682081
SC,2016,6,5786,0.9499999999999992,970503
SC,2016,7,1392,0.17999999999999972,1153195
SC,2016,8,6564,-0.10999999999999943,-103693
SC,2016,9,-1156,-0.09999999999999963,-1275405
SC,2016,10,1778,-0.8300000000000001,-1043679
SC,2016,11,2298,-0.08999999999999986,-95662
SC,2016,12,3775,0.41000000000000014,369913
SC,2017,1,5272,-0.21000000000000085,237620
SC,2017,2,404,0.12000000000000098,-1000162
SC,2017,3,11842,-0.16000000000000014,477466
SC,2017,4,-7610,0.009999999999999787,-143987
SC,2017,5,15244,0.15000000000000036,588941
SC,2017,6,5620,0.5599999999999987,579926
SC,2017,7,3805,0.1100000000000012,1001975
SC,2017,8,4138,-0.030000000000001137,-120440
SC,2017,9,-3297,0.009999999999999787,-1236798
SC,2017,10,5327,-0.8299999999999983,-269140
SD,2007,2,1796,0.0,-21027
SD,2007,3,2195,0.25,-78663
SD,2007,4,-2895,-0.009999999999999787,-72118
SD,2007,5,4210,0.09999999999999963,-13476
SD,2007,6,-991,0.2700000000000005,43368
SD,2007,7,256,0.16000000000000014,140319
SD,2007,8,908,-0.049999999999999815,19547
SD,2007,9,-92,0.05999999999999961,-135132
SD,2007,10,-1873,-0.16999999999999993,-53746
SD,2007,11,3712,-0.17999999999999972,30581
SD,2007,12,-1455,-0.14000000000000054,135836
SD,2008,1,101676,-0.029999999999999364,63390
SD,2008,2,3930,0.07999999999999917,-7702
SD,2008,3,-418,0.03000000000000025,-79273
SD,2008,4,-2144,0.08999999999999986,-72969
SD,2008,5,4603,0.29000000000000004,-44514
SD,2008,6,-2892,0.16999999999999993,-9085
SD,2008,7,3609,0.0600000000000005,124850
SD,2008,8,2694,-0.03000000000000025,43751
SD,2008,9,-3387,0.13999999999999968,-134078
SD,2008,10,3213,-0.11999999999999922,-41609
SD,2008,11,-2997,-0.3200000000000003,66367
SD,2008,12,-854,-0.17999999999999972,142326
SD,2009,1,3054,0.049999999999999815,85108
SD,2009,2,-3489,0.13999999999999968,-95225
SD,2009,3,3257,0.009999999999999787,-55442
SD,2009,4,-473,0.07000000000000027,-75119
SD,2009,5,2440,0.3099999999999996,-67662
SD,2009,6,-2159,0.15000000000000036,20387
SD,2009,7,4529,0.07000000000000027,75317
SD,2009,8,-1622,-0.07000000000000027,19774
SD,2009,9,-1100,-0.03000000000000025,-71168
SD,2009,10,3604,-0.13999999999999968,-12210
SD,2009,11,-3409,-0.13999999999999968,26873
SD,2009,12,3331,-0.11000000000000032,179204
SD,2010,1,-4020,-0.11000000000000032,88462
SD,2010,2,1904,0.20000000000000015,-119653
SD,2010,3,2021,0.07000000000000027,-40577
SD,2010,4,-734,0.21999999999999972,-98265
SD,2010,5,853,0.3500000000000005,-54055
SD,2010,6,299,0.2599999999999998,46962
SD,2010,7,1375,0.16999999999999993,119238
SD,2010,8,615,-0.10999999999999943,33589
SD,2010,9,191,-0.08999999999999986,-125684
SD,2010,10,-1291,-0.19000000000000128,-80407
SD,2010,11,-137,-0.22999999999999954,55525
SD,2010,12,1144,-0.15000000000000036,193184
SD,2011,1,1407,-0.01999999999999957,69434
SD,2011,2,-148,-0.03000000000000025,-82380
SD,2011,3,1996,0.11000000000000032,-27026
SD,2011,4,-981,0.08999999999999986,-96360
SD,2011,5,1118,0.22999999999999954,-63695
SD,2011,6,870,0.4700000000000006,12381
SD,2011,7,182,0.029999999999999364,129916
SD,2011,8,1182,-0.16999999999999993,63664
SD,2011,9,-1,0.0600000000000005,-135539
SD,2011,10,-418,-0.16999999999999993,-75208
SD,2011,11,-186,-0.20000000000000107,37098
SD,2011,12,470,-0.09999999999999876,127904
SD,2012,1,-623,0.11000000000000032,41688
SD,2012,2,781,0.10999999999999943,-45758
SD,2012,3,777,0.0600000000000005,-42078
SD,2012,4,7334,0.11999999999999922,-88701
SD,2012,5,-6063,0.22000000000000064,-29832
SD,2012,6,-150,0.04999999999999893,75046
SD,2012,7,810,0.2700000000000013,177520
SD,2012,8,1227,-0.030000000000001137,-31918
SD,2012,9,-648,0.07000000000000027,-124129
SD,2012,10,1036,-0.2699999999999996,-80293
SD,2012,11,-1195,-0.2599999999999998,43951
SD,2012,12,491,-0.13000000000000078,110582
SD,2013,1,1223,0.08000000000000007,114305
SD,2013,2,-1089,0.15000000000000036,-88495
SD,2013,3,317,0.0600000000000005,-17996
SD,2013,4,927,-0.0600000000000005,-61573
SD,2013,5,1112,0.4499999999999993,-80365
SD,2013,6,323,0.28000000000000114,-1091
SD,2013,7,1382,0.20999999999999908,143539
SD,2013,8,175,-0.029999999999999364,16553
SD,2013,9,-365,-0.12000000000000098,-38050
SD,2013,10,723,-0.27999999999999936,-87745
SD,2013,11,-1200,-0.3000000000000007,54254
SD,2013,12,595,-0.11999999999999922,183156
SD,2014,1,-6,-0.040000000000000924,61915
SD,2014,2,146,0.25,-89591
SD,2014,3,816,0.010000000000001565,-45232
SD,2014,4,-1089,0.04999999999999893,-111528
SD,2014,5,3072,0.22000000000000064,-73367
SD,2014,6,-1357,0.3699999999999992,23636
SD,2014,7,1619,0.14000000000000054,75995
SD,2014,8,1733,-0.1899999999999995,46518
SD,2014,9,-996,-0.030000000000001137,-100244
SD,2014,10,1830,-0.17999999999999972,-27450
SD,2014,11,-793,-0.20999999999999908,62588
SD,2014,12,1029,-0.10000000000000142,130458
SD,2015,1,-2614,0.25,57192
SD,2015,2,358,0.13000000000000078,-95194
SD,2015,3,2765,-0.1999999999999993,-59107
SD,2015,4,-1777,0.28999999999999915,-99161
SD,2015,5,873,0.10999999999999943,-54192
SD,2015,6,1003,0.10000000000000142,76987
SD,2015,7,526,0.3999999999999986,125005
SD,2015,8,577,0.0,12051
SD,2015,9,557,-0.11999999999999922,-105681
SD,2015,10,172,-0.14000000000000054,-59738
SD,2015,11,-463,-0.3300000000000001,17637
SD,2015,12,1187,-0.1999999999999993,139024
SD,2016,1,-1630,0.14000000000000054,70750
SD,2016,2,553,0.029999999999999364,-90046
SD,2016,3,1722,0.27999999999999936,-72837
SD,2016,4,-181,0.08000000000000007,-85449
SD,2016,5,1098,0.3000000000000007,-19751
SD,2016,6,957,0.11999999999999922,116739
SD,2016,7,-547,0.20000000000000107,82879
SD,2016,8,2327,-0.28000000000000114,58963
SD,2016,9,201,0.2599999999999998,-174426
SD,2016,10,-542,-0.2699999999999996,-47007
SD,2016,11,294,-0.16999999999999993,21694
SD,2016,12,1087,-0.2599999999999998,196341
SD,2017,1,1366,-0.3100000000000005,93000
SD,2017,2,811,0.21000000000000085,-174274
SD,2017,3,893,0.3200000000000003,-21960
SD,2017,4,-479,0.09999999999999963,-129002
SD,2017,5,2214,0.15000000000000036,4988
SD,2017,6,440,0.2699999999999996,83573
SD,2017,7,20,0.0600000000000005,133578
SD,2017,8,1883,-0.16999999999999993,-72041
SD,2017,9,-938,0.08999999999999986,-84385
SD,2017,10,1088,-0.15000000000000036,-40182
TN,2007,2,4933,-0.01999999999999957,672015
TN,2007,3,5120,0.0,-863920
TN,2007,4,824,0.10999999999999943,-631701
TN,2007,5,15020,0.0600000000000005,69059
TN,2007,6,-7994,0.049999999999999815,1050518
TN,2007,7,3265,-0.009999999999999787,1019702
TN,2007,8,7495,0.01999999999999957,576457
TN,2007,9,-1692,-0.14999999999999947,215972
TN,2007,10,351,0.27999999999999936,-1859807
TN,2007,11,-596,-0.029999999999999364,-892483
TN,2007,12,-1772,0.0,561943
TN,2008,1,1034654,0.05999999999999961,606404
TN,2008,2,9710,-0.05999999999999961,63541
TN,2008,3,1631,0.05999999999999961,-647358
TN,2008,4,-2491,0.5700000000000003,-746649
TN,2008,5,1336,0.0699999999999994,-236168
TN,2008,6,8061,0.2699999999999996,1259309
TN,2008,7,1723,0.15000000000000036,919093
TN,2008,8,4172,-0.08999999999999986,148956
TN,2008,9,2093,-0.07000000000000027,-415174
TN,2008,10,-8450,1.0099999999999998,-1260695
TN,2008,11,-423,0.0,-458258
TN,2008,12,-2948,0.08999999999999986,867241
TN,2009,1,-2277,-0.129999999999999,164613
TN,2009,2,6361,-0.029999999999999364,-197775
TN,2009,3,3589,0.09999999999999963,-893460
TN,2009,4,-6167,-0.4199999999999999,-756335
TN,2009,5,4264,0.0,45485
TN,2009,6,445,0.05999999999999873,853145
TN,2009,7,2854,-0.27999999999999936,1159918
TN,2009,8,6172,0.0600000000000005,-88205
TN,2009,9,-2912,-0.15000000000000036,-356745
TN,2009,10,-5320,-0.14000000000000054,-1175069
TN,2009,11,-2325,-0.3099999999999987,-464897
TN,2009,12,1016,-0.040000000000000924,982028
TN,2010,1,1818,-0.27999999999999936,1840208
TN,2010,2,8059,-0.05000000000000071,-705675
TN,2010,3,5850,0.20000000000000015,-588120
TN,2010,4,-5219,0.3899999999999997,-1109438
TN,2010,5,1815,0.20000000000000107,-178568
TN,2010,6,-3219,0.34999999999999964,1573311
TN,2010,7,13329,0.25,1489761
TN,2010,8,1659,-0.0600000000000005,336176
TN,2010,9,-1518,0.0600000000000005,-985982
TN,2010,10,-9231,0.3200000000000003,-1878077
TN,2010,11,-2326,-0.3000000000000007,-629956
TN,2010,12,-4465,-0.22000000000000064,1531960
TN,2011,1,4298,0.05000000000000071,1372836
TN,2011,2,4585,-0.009999999999999787,-1098398
TN,2011,3,5064,0.1899999999999995,-1160119
TN,2011,4,-2971,-0.1899999999999995,-378462
TN,2011,5,1237,0.0600000000000005,-127585
TN,2011,6,8505,0.5,1512962
TN,2011,7,-2217,0.3199999999999985,1109582
TN,2011,8,7094,-0.03999999999999915,536511
TN,2011,9,-5318,0.029999999999999364,-1318849
TN,2011,10,-5859,-0.5899999999999999,-1760105
TN,2011,11,-2006,-0.25,-101596
TN,2011,12,-2096,0.39000000000000057,680984
TN,2012,1,6231,-0.23000000000000045,541699
TN,2012,2,-7265,-0.21999999999999886,-488076
TN,2012,3,14890,-0.030000000000001137,-538483
TN,2012,4,1815,-0.009999999999999787,-293539
TN,2012,5,3361,0.09999999999999963,422035
TN,2012,6,4988,0.6100000000000012,940550
TN,2012,7,4269,0.11999999999999922,1482202
TN,2012,8,7130,-0.1999999999999993,-85745
TN,2012,9,-8827,0.1899999999999995,-1158387
TN,2012,10,-3209,-0.4800000000000004,-1515888
TN,2012,11,-751,0.009999999999999787,-99277
TN,2012,12,-2685,0.4000000000000004,501777
TN,2013,1,373,-0.35999999999999943,1188274
TN,2013,2,-16106,-0.4000000000000004,-701458
TN,2013,3,29490,0.13000000000000078,-31090
TN,2013,4,2440,-0.1800000000000015,-391448
TN,2013,5,6478,0.08000000000000007,-416033
TN,2013,6,267,0.7300000000000004,916747
TN,2013,7,8227,0.12000000000000098,898019
TN,2013,8,2030,-0.16000000000000014,36367
TN,2013,9,-6047,-0.22000000000000064,-200627
TN,2013,10,-494,-0.5600000000000005,-1433084
TN,2013,11,-2625,-0.07000000000000027,-411948
TN,2013,12,2790,0.3000000000000007,1265050
TN,2014,1,-652,0.13000000000000078,1310708
TN,2014,2,2804,0.08000000000000007,-97823
TN,2014,3,6138,0.4399999999999995,-1371330
TN,2014,4,-1692,-0.16999999999999993,-829795
TN,2014,5,5398,-0.16000000000000014,-16208
TN,2014,6,6341,0.6099999999999994,1170678
TN,2014,7,6980,0.08000000000000007,724464
TN,2014,8,-7377,-0.27999999999999936,-32630
TN,2014,9,589,-0.3100000000000005,-46354
TN,2014,10,-2135,-0.4800000000000004,-1586783
TN,2014,11,-2264,-0.1399999999999988,-135403
TN,2014,12,4808,0.1999999999999993,854483
TN,2015,1,4666,0.11999999999999922,912879
TN,2015,2,1569,0.040000000000000924,-90150
TN,2015,3,8049,-0.1899999999999995,-198380
TN,2015,4,2791,0.08000000000000007,-1556401
TN,2015,5,3578,-0.1100000000000012,17702
TN,2015,6,10344,0.5899999999999999,1179774
TN,2015,7,3211,0.13000000000000078,1230670
TN,2015,8,3475,-0.0600000000000005,152505
TN,2015,9,-2228,-0.029999999999999364,-1053645
TN,2015,10,-4105,-0.2699999999999996,-1465020
TN,2015,11,95,-0.030000000000001137,-516135
TN,2015,12,3764,-0.05999999999999873,566251
TN,2016,1,-1370,-0.22000000000000064,1088012
TN,2016,2,10026,-0.16000000000000014,295569
TN,2016,3,3937,0.01999999999999957,-1057817
TN,2016,4,2142,-0.10999999999999943,-664988
TN,2016,5,7695,-0.09999999999999963,186796
TN,2016,6,7200,0.6199999999999992,1357025
TN,2016,7,2516,0.2900000000000009,1425129
TN,2016,8,8167,0.05999999999999873,368525
TN,2016,9,-8746,0.02000000000000135,-686703
TN,2016,10,8712,-0.3100000000000005,-1692019
TN,2016,11,-18176,0.07000000000000027,-828591
TN,2016,12,-4771,0.1999999999999993,756909
TN,2017,1,19087,-0.0600000000000005,560219
TN,2017,2,7807,-0.029999999999999364,-1022784
TN,2017,3,19609,-0.14000000000000054,-226884
TN,2017,4,-2453,-0.08000000000000007,-215353
TN,2017,5,64889,0.02000000000000135,318714
TN,2017,6,-46249,0.4599999999999991,850562
TN,2017,7,2682,0.07000000000000027,1142957
TN,2017,8,9112,-0.16999999999999993,193446
TN,2017,9,-5140,-0.10999999999999943,-1258293
TN,2017,10,27,-0.19000000000000128,-837762
TX,2007,2,6818,0.0600000000000005,-1913898
TX,2007,3,20945,0.10999999999999943,-1282440
TX,2007,4,-12643,-0.04999999999999893,-495989
TX,2007,5,-3393,0.04999999999999893,2381039
TX,2007,6,-48516,0.3100000000000005,3368746
TX,2007,7,68980,-0.040000000000000924,2427475
TX,2007,8,10305,-0.08999999999999986,2651547
TX,2007,9,-16525,0.02000000000000135,-2137817
TX,2007,10,26882,-0.16000000000000014,-3149224
TX,2007,11,-19038,-0.4000000000000004,-4568610
TX,2007,12,-4057,-0.009999999999999787,521530
TX,2008,1,3084171,0.41000000000000014,2116210
TX,2008,2,36866,-0.37000000000000105,-1632597
TX,2008,3,767,0.3300000000000001,-1079426
TX,2008,4,-36745,0.4199999999999999,-834
TX,2008,5,21860,0.09999999999999963,4181059
TX,2008,6,3355,1.3000000000000007,4075559
TX,2008,7,19163,0.3000000000000007,2128687
TX,2008,8,-3215,-0.3200000000000003,-152158
TX,2008,9,-5199,-0.5700000000000003,-5052671
TX,2008,10,-2092,-0.34999999999999964,-3563912
TX,2008,11,67524,-0.4199999999999999,-2878566
TX,2008,12,47496,0.2599999999999998,1890715
TX,2009,1,-95764,-0.41000000000000014,2303106
TX,2009,2,-37656,0.0,-4094310
TX,2009,3,47225,-0.39000000000000057,1142846
TX,2009,4,-5159,-0.27999999999999936,-150237
TX,2009,5,-14692,0.129999999999999,1281534
TX,2009,6,16987,0.4000000000000004,5014069
TX,2009,7,22517,-0.25,5291346
TX,2009,8,-7733,-0.16999999999999993,-541250
TX,2009,9,17705,-0.20999999999999908,-4181965
TX,2009,10,17557,-0.25,-4221848
TX,2009,11,-52963,-0.15000000000000036,-4649148
TX,2009,12,35806,0.11999999999999922,4628976
TX,2010,1,-71831,0.07000000000000027,2383489
TX,2010,2,2816,0.0600000000000005,-3717698
TX,2010,3,58882,-0.10999999999999943,163786
TX,2010,4,84,-0.040000000000000924,-2139717
TX,2010,5,-1565,-0.03999999999999915,2681201
TX,2010,6,80488,0.2699999999999996,6330281
TX,2010,7,64551,-0.040000000000000924,2834247
TX,2010,8,-29943,0.10000000000000142,2344587
TX,2010,9,-10725,-0.28000000000000114,-4076721
TX,2010,10,1853,-0.1999999999999993,-6120706
TX,2010,11,-26120,-0.4900000000000002,-3795322
TX,2010,12,-48568,0.35999999999999943,1916808
TX,2011,1,-117667,-0.3200000000000003,3337232
TX,2011,2,-26781,0.2400000000000002,-2047698
TX,2011,3,84679,-0.1899999999999995,-1480677
TX,2011,4,-26466,-0.16000000000000014,498253
TX,2011,5,50275,0.2400000000000002,2210662
TX,2011,6,43711,0.4499999999999993,6556261
TX,2011,7,-16717,0.0600000000000005,2810295
TX,2011,8,90738,0.27999999999999936,3126705
TX,2011,9,-32695,-0.27999999999999936,-5066479
TX,2011,10,-35256,-0.5999999999999996,-6845841
TX,2011,11,-34868,-0.16000000000000014,-4250908
TX,2011,12,33848,0.029999999999999364,2222721
TX,2012,1,3186,-0.04999999999999893,603795
TX,2012,2,-1047,0.029999999999999364,-2601569
TX,2012,3,67199,-0.27999999999999936,435876
TX,2012,4,26518,-0.05000000000000071,174161
TX,2012,5,61221,0.08999999999999986,3715804
TX,2012,6,456,0.3600000000000012,4033468
TX,2012,7,35495,0.06999999999999851,3420195
TX,2012,8,16464,0.08999999999999986,1718063
TX,2012,9,-90432,-0.08999999999999986,-4620360
TX,2012,10,82759,-0.34999999999999964,-4900876
TX,2012,11,-55226,-0.16000000000000014,-3320394
TX,2012,12,21689,0.1100000000000012,582372
TX,2013,1,58611,0.06999999999999851,3610988
TX,2013,2,-60730,-0.05999999999999873,-4349888
TX,2013,3,36773,-0.08000000000000007,567589
TX,2013,4,73122,0.07000000000000027,374887
TX,2013,5,14564,0.20999999999999908,2096025
TX,2013,6,-22605,0.3000000000000007,5367999
TX,2013,7,64192,0.11999999999999922,3253930
TX,2013,8,44568,-0.009999999999999787,1439302
TX,2013,9,-43953,-0.1899999999999995,-2340518
TX,2013,10,65997,-0.17999999999999972,-5031465
TX,2013,11,-110018,-0.2400000000000002,-4881875
TX,2013,12,82805,0.27999999999999936,3833876
TX,2014,1,122861,0.08000000000000007,2583359
TX,2014,2,-25191,0.09999999999999963,-3408905
TX,2014,3,69947,-0.0600000000000005,-1074956
TX,2014,4,-41988,-0.23999999999999844,-1160610
TX,2014,5,19414,0.0,2462186
TX,2014,6,-51568,0.6499999999999986,4398127
TX,2014,7,125683,0.13000000000000078,3108524
TX,2014,8,18308,-0.05000000000000071,947308
TX,2014,9,17578,-0.11999999999999922,-1039377
TX,2014,10,19181,-0.21000000000000085,-5159974
TX,2014,11,-140435,-0.1999999999999993,-4787334
TX,2014,12,138454,0.0600000000000005,1806002
TX,2015,1,-7414,0.1999999999999993,2991400
TX,2015,2,-20808,-0.07000000000000027,-3593424
TX,2015,3,78504,-0.08999999999999986,1372010
TX,2015,4,7531,-0.3899999999999988,-2399406
TX,2015,5,-18421,0.16999999999999993,1295260
TX,2015,6,72626,0.20999999999999908,5473092
TX,2015,7,9697,0.0600000000000005,5452566
TX,2015,8,25792,0.08000000000000007,548195
TX,2015,9,-20689,-0.17999999999999972,-3129169
TX,2015,10,39773,-0.45000000000000107,-4013054
TX,2015,11,-100164,-0.21999999999999886,-6354380
TX,2015,12,78832,0.08999999999999986,1988523
TX,2016,1,50151,0.16000000000000014,2927253
TX,2016,2,78168,-0.02000000000000135,-3066469
TX,2016,3,9503,-0.129999999999999,-987216
TX,2016,4,-8535,-0.09999999999999963,-247727
TX,2016,5,32455,0.129999999999999,2365023
TX,2016,6,14156,0.27999999999999936,5531492
TX,2016,7,-46294,0.1100000000000012,5241871
TX,2016,8,97272,0.0,1161858
TX,2016,9,-24643,0.04999999999999893,-3572508
TX,2016,10,37279,-0.27999999999999936,-4344336
TX,2016,11,-73119,-0.16999999999999993,-5168422
TX,2016,12,38634,-0.01999999999999957,1558267
TX,2017,1,-36503,0.2599999999999998,694161
TX,2017,2,-69126,-0.07000000000000027,-4641905
TX,2017,3,144636,-0.13000000000000078,1626801
TX,2017,4,-99569,0.13000000000000078,-1028257
TX,2017,5,196100,0.040000000000000924,4178920
TX,2017,6,4917,0.1899999999999995,4813224
TX,2017,7,-25962,0.16999999999999993,3178440
TX,2017,8,87459,-0.05000000000000071,1030045
TX,2017,9,-100282,0.0,-4684339
TX,2017,10,116505,-0.21999999999999886,-2205855
UT,2007,2,1390,0.1999999999999993,-301679
UT,2007,3,1542,-0.029999999999999364,-23690
UT,2007,4,1113,0.01999999999999957,-80220
UT,2007,5,2407,0.3700000000000001,304708
UT,2007,6,-231,0.54,138953
UT,2007,7,1816,0.21999999999999972,483290
UT,2007,8,2664,-0.2699999999999996,-110418
UT,2007,9,2080,0.0,-485374
UT,2007,10,707,-0.3799999999999999,-223547
UT,2007,11,1153,-0.7000000000000002,118358
UT,2007,12,2533,-0.03000000000000025,245322
UT,2008,1,144590,0.1800000000000006,61359
UT,2008,2,-854,0.009999999999999787,-288502
UT,2008,3,1308,-0.03000000000000025,-24146
UT,2008,4,82,0.2700000000000005,-94597
UT,2008,5,1755,0.21999999999999972,79456
UT,2008,6,-111,0.5899999999999999,230052
UT,2008,7,1154,0.08999999999999986,470405
UT,2008,8,1802,-0.08000000000000007,-107711
UT,2008,9,728,-0.05999999999999961,-517516
UT,2008,10,536,-0.29000000000000004,3916
UT,2008,11,-424,-0.6100000000000003,-81373
UT,2008,12,1765,-0.1200000000000001,189386
